Campus,Matricula,Estado,AdeudoEnero,AdeudoFebrero,AdeudoMarzo
UTEL,10235191,Activo,3124,0,14490
UTEL,10235139,Activo,3465,0,3110840
UTEL,10234974,Activo,3900,0,2113440
UTEL,10234971,Activo,3124,-180,2333130
UTEL,10234812,Activo,-1819,0,272198
UTEL,10234785,Activo,3426,8005,1515744
UTEL,10234776,Activo,7608,0,499461
UTEL,10234462,Activo,3025,0,-332971
UTEL,10234354,Activo,3124,-6976,499461
UTEL,10233949,Activo,2888,-17268,499461
UTEL,10233914,Activo,3343,-1,499461
UTEL,10233585,Activo,2888,0,14490
UTEL,10233376,Activo,2975,-18643,14490
UTEL,10233310,Activo,2888,0,9264
UTEL,10233214,Activo,-3124,0,1852
UTEL,10232993,Activo,-6223.8,0,14327
UTEL,10232683,Activo,3308,0,14478
UTEL,10232331,Activo,5705,5628,-1975
UTEL,10231961,Activo,3124,0,15015
UTEL,10231750,Activo,3900,-500,13830
UTEL,10231557,Activo,2657,0,13830
UTEL,10231275,Activo,6239,-7336,16380
UTEL,10230920,Activo,2828,0,27636
UTEL,10230540,Activo,3124,791,13830
UTEL,10230325,Activo,3136,0,13830
UTEL,10230123,Activo,1712,3063,22008
UTEL,10230036,Activo,2977,0,11604
UTEL,10229917,Activo,2735,200,11176
UTEL,10229699,Activo,-8763.5,10,14490
UTEL,10229454,Activo,3435,0,16443
UTEL,10229453,Activo,2657,45,16380
UTEL,10228559,Activo,3308,0,16580
UTEL,10227527,Activo,3577,-45447,14490
UTEL,10226717,Activo,1712,0,16380
UTEL,10226639,Activo,3426,0,14184
UTEL,10226464,Activo,35563,0,19500
UTEL,10224042,Activo,3116,0,-28015
UTEL,10222941,Activo,3577,0,14490
UTEL,10222136,Activo,3577,0,16380
UTEL,10219269,Activo,3577,0,-16078
UTEL,10214252,Activo,2750,0,22208
UTEL,10213721,Activo,1356,0,16580
UTEL,10213695,Activo,3356,-2607,14690
UTEL,10213411,Activo,3356,0,14690
UTEL,10213125,Activo,3136,-33351,14937
UTEL,10206289,Activo,3577,-0.2,14690
UTEL,10204746,Activo,3356,-1139448,1591
UTEL,10201950,Activo,3290,-5356308,800
UTEL,10200088,Activo,3549,-2611055,-20199
UTEL,10198472,Activo,6468,0,290116.8
UTEL,10193170,Activo,7216,0,1761724
UTEL,10192179,Activo,6112,0.8,-2455136
UTEL,10191732,Activo,-2962,0,290117
UTEL,10191380,Activo,6554,0,2175879
UTEL,10135438,Activo,3577,2328192,2175879
UTEL,10097969,Activo,12532,0,253853.8
UTEL,10097535,Activo,-220,0,2175879
UTEL,10096705,Activo,3356,0,2175879
UTEL,10094208,Activo,-7660,3662,5280135
UTEL,10093307,Activo,0,0,2175879
UTEL,10091537,Activo,4505,-7841,2333130
UTEL,10308136,Activo,6235,0,21075
UTEL,10308132,Activo,5430,0,14493
UTEL,10306588,Activo,5430,0,16846
UTEL,10302794,Activo,7100,0,16476
UTEL,10301861,Activo,5430,0,16476
UTEL,10300890,Activo,5430,0,2868
UTEL,10298639,Activo,-20816,0,2221
UTEL,10295824,Activo,5430,0,22116
UTEL,10295677,Activo,6500,-5950,17169
UTEL,10292784,Activo,5430,800,17169
UTEL,10292289,Activo,5430,0,15186
UTEL,10288191,Activo,5430,8771,0
UTEL,10287562,Activo,5430,140,248
UTEL,10287470,Activo,-28058,5330,-2244
UTEL,10287162,Activo,5430,0,3330
UTEL,10283484,Activo,5430,0,4074
UTEL,10283432,Activo,5430,0,4100
UTEL,10283291,Activo,5430,0,3330
UTEL,10282395,Activo,5430,2000,4100
UTEL,10282359,Activo,5430,0,3330
UTEL,10282206,Activo,5430,0,3550
UTEL,10280756,Activo,5430,9306,3330
UTEL,10279987,Activo,5925,0,4100
UTEL,10279019,Activo,5430,247,8177
UTEL,10274755,Activo,5431,0,2013
UTEL,10270030,Activo,5860,0,800
UTEL,10225555,Activo,12038,0,6958
UTEL,10208834,Activo,-44480,0,2530
UTEL,10207653,Activo,5230,0,2530
UTEL,10082235,Activo,6309,0,2975
UTEL,10046898,Activo,5230,0,3300
UTEL,10023015,Activo,5230,0,3300
UTEL,10331022,Activo,-1760,0,2975
UTEL,20329483,Activo,-1825,3825,12379
UTEL,20326118,Activo,-1650,3783,2750
UTEL,20313818,Activo,2000,0,3274
UTEL,20311486,Activo,1500,0,3775
UTEL,20310475,Activo,1500,3575,0
UTEL,20310392,Activo,1675,0,2975
UTEL,20309215,Activo,2000,0,-21022
UTEL,20308121,Activo,2000,0,1710
UTEL,20306570,Activo,2000,-175,3300
UTEL,20305585,Activo,2361,0,6765
UTEL,20302605,Activo,2000,0,6831
UTEL,20293148,Activo,1500,-12150,2975
UTEL,20268193,Activo,2000,0,1710
UTEL,10584135,Activo,1318,0,501.38
UTEL,10567453,Activo,2000,18139,2975
UTEL,10327859,Activo,2100,3575,5237
UTEL,10326824,Activo,3151,0,2975
UTEL,10326354,Activo,2100,0,3751
UTEL,10326067,Activo,0,0,5237
UTEL,10325909,Activo,2100,0,2975
UTEL,10324366,Activo,2100,1500,2705
UTEL,10324139,Activo,2100,0,6043
UTEL,10323780,Activo,2100,3477,2975
UTEL,10321794,Activo,1760,2934,2975
UTEL,10320341,Activo,2175,0,3300
UTEL,10318656,Activo,2175,4624,2975
UTEL,10317725,Activo,2000,0,3300
UTEL,10316866,Activo,1675,14929,24145
UTEL,10315074,Activo,3689,9357,3150
UTEL,10311053,Activo,1500,9357,3150
UTEL,10310990,Activo,1500,0,2975
UTEL,10310978,Activo,1675,2000,2975
UTEL,10310960,Activo,2000,0,2975
UTEL,10310845,Activo,1500,0,1710
UTEL,10310369,Activo,0,3356,2530
UTEL,10310359,Activo,2000,0,4500
UTEL,10309998,Activo,1999,0,2530
UTEL,10309594,Activo,2000,0,2975
UTEL,10309566,Activo,2000,6498,3274
UTEL,10309417,Activo,2000,0,3099
UTEL,10309269,Activo,2000,0,13124
UTEL,10309251,Activo,2000,0,9156
UTEL,10309060,Activo,2000,0,3899
UTEL,10308869,Activo,2000,12396,2975
UTEL,10305377,Activo,2000,51,3099
UTEL,10305096,Activo,2000,57,3099
UTEL,10291144,Activo,1975,0,2975
UTEL,10288655,Activo,2000,0,2975
UTEL,10273793,Activo,3250,0,2750
UTEL,10080182,Activo,2925,0,1239.6
UTEL,10042622,Activo,2342,0,1795
UTEL,20303923,Activo,3300,0,2974
UTEL,20006250,Activo,2975,0,2975
UTEL,10302130,Activo,3775,460,1710
UTEL,10302118,Activo,3330,0,3099
UTEL,10299392,Activo,-23132.4,0,51
UTEL,10299341,Activo,3775,0,1710
UTEL,10298117,Activo,4074,0,2975
UTEL,10295110,Activo,4100,0,3592
UTEL,10292055,Activo,4100,0,2530
UTEL,10284115,Activo,3330,0,2949
UTEL,10278928,Activo,3775,0,2750
UTEL,10212337,Activo,2310,0,0
UTEL,10292374,Activo,5060,3785,1884
UTEL,10278581,Activo,5060,3449,21581
UTEL,20577876,Activo,506,0,19913
UTEL,10565639,Activo,3874,198,3724
UTEL,10275270,Activo,3330,0,14882.55
UTEL,10272145,Activo,3550,169,3128
UTEL,10271214,Activo,2510,0,75143
UTEL,10271087,Activo,8982,0,642
UTEL,10270779,Activo,3498,0,184
UTEL,10270715,Activo,2310,0,212
UTEL,10270628,Activo,2430,9279,6238
UTEL,10270546,Activo,2310,-4646,2975
UTEL,10270516,Activo,13922,-8482,6238
UTEL,10270267,Activo,5890,5807,21887
UTEL,10270052,Activo,3575,5593.99,1500
UTEL,10270035,Activo,-4160,0,7920
UTEL,10269827,Activo,2310,69.5,0
UTEL,10267621,Activo,3699,0,0
UTEL,10267336,Activo,3699,0,0
UTEL,10266625,Activo,3723,0,3908
UTEL,10094081,Activo,3435,0,3136
UTEL,10023574,Activo,3900,0,2225
UTEL,10261438,Activo,2975,158,3577
UTEL,20232753,Activo,3308,128,9914
UTEL,10568415,Activo,6112,-6324.4,4092
UTEL,10566018,Activo,4098.8,13950,3577
UTEL,10248483,Activo,3575,0,4341
UTEL,10248203,Activo,3575,0,4065
UTEL,10248057,Activo,9224,18767,2657
UTEL,10247864,Activo,3575,2943,3465
UTEL,10244097,Activo,506,0,8028
UTEL,10242841,Activo,3900,0,3291
UTEL,10242245,Activo,3465,0,3465
UTEL,10241746,Activo,3124,0,3124
UTEL,10241598,Activo,-1543,-9003,0
UTEL,10241249,Activo,3419,0,3124
UTEL,10241215,Activo,0,0,15272
UTEL,10240696,Activo,3465,4131,1710
UTEL,10239836,Activo,-5797.6,0,1542
UTEL,10239371,Activo,1597.1,3531,236
UTEL,10239086,Activo,1796,0,236
UTEL,10238632,Activo,1796,0,436
UTEL,10238580,Activo,3465,229,236
UTEL,10238447,Activo,3124,0,1510
UTEL,10236474,Activo,3465,4131,236
UTEL,10235076,Activo,3124,483,-190
UTEL,10234828,Activo,35181,4544,236
UTEL,10234758,Activo,3124,0,422
UTEL,10233348,Activo,2888,819,236
UTEL,10232076,Activo,6285.5,0,236
UTEL,10231577,Activo,3124,0,436
UTEL,10231298,Activo,712,0,236
UTEL,10231241,Activo,1983,0,236
UTEL,10230962,Activo,2977,0,236
UTEL,10230929,Activo,2848.8,70,1213138
UTEL,10230775,Activo,3292,564,606569
UTEL,10230329,Activo,3577,0,5083928
UTEL,10230300,Activo,3313,0,4305015
UTEL,10229981,Activo,3577,157,-499994.6
UTEL,10229942,Activo,3356,1900,0
UTEL,10229838,Activo,3134,-9050,884069
UTEL,10229822,Activo,3577,0,606569
UTEL,10229804,Activo,1443.6,0,277500
UTEL,10229782,Activo,3577,0,-935618
UTEL,10229578,Activo,3577,642,1296122
UTEL,10229508,Activo,3577,36302,606569
UTEL,10229489,Activo,3735,0,4307841
UTEL,10229436,Activo,3356,0,200
UTEL,10229385,Activo,600,6704,221
UTEL,10229212,Activo,3577,-36647,-828
UTEL,10229202,Activo,4145,0,606569
UTEL,10229180,Activo,3136,0,2065741
UTEL,10229172,Activo,-0.2,0,97020.4
UTEL,10229071,Activo,3136,0,606569
UTEL,10228863,Activo,3577,0,1213138
UTEL,10228739,Activo,3634,523525,4615741
UTEL,10228528,Activo,600,523525,606569
UTEL,10228457,Activo,3908,1083697,91529
UTEL,10228316,Activo,3356,724309,606569
UTEL,10228310,Activo,5850,1083697,606569
UTEL,10228299,Activo,3267,1083697,1243466
UTEL,10228261,Activo,3496,0,1862167
UTEL,10228122,Activo,3908,0,606569
UTEL,10228065,Activo,3908,-581274,3809254
UTEL,10227942,Activo,3577,0,606569
UTEL,10227916,Activo,170.4,0,-1001404
UTEL,10227914,Activo,4144,0,2250187
UTEL,10227867,Activo,3577,523525,606569
UTEL,10227845,Activo,2977,523525,606569
UTEL,10227828,Activo,2312,523525,5405899
UTEL,10227719,Activo,2312,0,2511225
UTEL,10227712,Activo,0,1011003,606569
UTEL,10227703,Activo,3086,1106941,606538
UTEL,10227676,Activo,3777,523525,3600743
UTEL,10227614,Activo,11532,523525,935638
UTEL,10227589,Activo,3908,1439003,1213138
UTEL,10227508,Activo,4207,0,2233407
UTEL,10227099,Activo,3908,0,5403073
UTEL,10227081,Activo,3136,-614195,606569
UTEL,10226949,Activo,4578,523525,739765
UTEL,10226927,Activo,3356,0,3094644
UTEL,10226696,Activo,3908,0,2061196
UTEL,10226644,Activo,3908,0,1212736
UTEL,10226203,Activo,3908,0,681647
UTEL,10225593,Activo,3577,522050,1822990
UTEL,10225592,Activo,3908,0,-653032
UTEL,10225422,Activo,2312,523525,-1116087
UTEL,10224467,Activo,3136,1083697,916794
UTEL,10223863,Activo,3577,0,519850
UTEL,10221814,Activo,6554,0,762200
UTEL,10218867,Activo,9739,0,5530821
UTEL,10215172,Activo,3435,0,3809254
UTEL,10214932,Activo,6112,0,606569
UTEL,10213865,Activo,11624,0,606569
UTEL,10211701,Activo,28475,0,-1546751
UTEL,10210351,Activo,6554,0,1039700
UTEL,10208120,Activo,-6476,411174,1213138
UTEL,10207681,Activo,5856,856941,-1789377.7
UTEL,10206102,Activo,11624,523525,1213138
UTEL,10205941,Activo,8008,960453,5107312
UTEL,10205713,Activo,3083,0,5097470
UTEL,10194962,Activo,16238,0,574224
UTEL,10188674,Activo,3907.5,-4480619,-606569
UTEL,10096893,Activo,0,0,606569
UTEL,10096232,Activo,-8,0,649029
UTEL,10095298,Activo,5609,525172,606569
UTEL,10090248,Activo,30636,-4480619,259611.4
UTEL,10084955,Activo,57805,-36675,5097470
UTEL,10084221,Activo,3887,0,1213138
UTEL,10051717,Activo,3577,0,909853.5
UTEL,10044661,Activo,0,1439003,606569
UTEL,10042528,Activo,3355.72,0,3159546
UTEL,10041156,Activo,3575,723524,576241
UTEL,10020800,Activo,10962,723506,636897
UTEL,10012997,Activo,1289,0,606569
UTEL,10007256,Activo,600,0,519850
UTEL,10001576,Activo,3908,0,606569
UTEL,10042226,Activo,3130,-1,2553656
UTEL,10285255,Activo,9236,0,303284.5
UTEL,10286925,Activo,3899,1106941,576241
UTEL,10287400,Activo,3775,1261350,4499772
UTEL,10287982,Activo,3330,523525,519850
UTEL,10289040,Activo,3330,0,7634104
UTEL,10290946,Activo,6037,-185000,493857
UTEL,10292651,Activo,3775,0,1862167
UTEL,10293615,Activo,2510,0,127658.4
UTEL,10293831,Activo,3775,0,6595899
UTEL,10295115,Activo,3775,0,212300.8
UTEL,10296522,Activo,-42757,0,1213138
UTEL,10296649,Activo,3330,0,1213138
UTEL,10296918,Activo,2510,1439003,-2.6
UTEL,10296935,Activo,4100,0,1213138
UTEL,10297091,Activo,-1900,0,606569
UTEL,10298049,Activo,0,0,682329
UTEL,10298416,Activo,6958,1083697,-583215.6
UTEL,10298811,Activo,2510,433697,1213138
UTEL,10299086,Activo,3930,0,828637
UTEL,10300692,Activo,3330,0,242628.8
UTEL,10306273,Activo,3330,0,25993
UTEL,10307629,Activo,3775,0,606569
UTEL,10307848,Activo,3775,0,1276263
UTEL,20308448,Activo,2530,683697,3465185
UTEL,20309101,Activo,2530,0,-856738.6
UTEL,10093488,Activo,19033,-664125,4964170
UTEL,10258116,Activo,3575,0,606569
UTEL,10259475,Activo,3525,0,996188
UTEL,10261077,Activo,3575,0,498094
UTEL,10261548,Activo,3426,0,498094
UTEL,10261615,Activo,6293,517,2168278
UTEL,10261624,Activo,4075,1224,2803900
UTEL,10262068,Activo,3699,1797,400
UTEL,10262804,Activo,2699,-26,-754
UTEL,10263264,Activo,3575,0,-754
UTEL,10264554,Activo,3775,140817,-862
UTEL,10264602,Activo,3350,289,0
UTEL,10264700,Activo,3900,2049417,190
UTEL,10264811,Activo,7501,4230,200
UTEL,10265094,Activo,3575,1787,400
UTEL,10265481,Activo,2310,0,200
UTEL,10266113,Activo,3575,-18,200
UTEL,10266146,Activo,3699,-1,400
UTEL,10267260,Activo,3305,0,34
UTEL,10271817,Activo,19873,0,200
UTEL,10273115,Activo,7057,3544,639
UTEL,10273232,Activo,2506,0,1078
UTEL,10276876,Activo,3775,0,650
UTEL,10277012,Activo,3330,0,400
UTEL,10277074,Activo,800,2332,1028
UTEL,10277242,Activo,3899,0,0
UTEL,10277317,Activo,3775,0,0
UTEL,10277458,Activo,7215,484,0
UTEL,10277638,Activo,6958,0,200
UTEL,10277660,Activo,3899,0,200
UTEL,20266118,Activo,2530,0,382
UTEL,10016417,Activo,3750,0,896
UTEL,10018560,Activo,3577,0,200
UTEL,10032726,Activo,-9586,0,200
UTEL,10081929,Activo,3427.8,0,200
UTEL,10082728,Activo,6977.6,3577,200
UTEL,10092872,Activo,6009.8,-6811.5,876
UTEL,10096887,Activo,6305,0,200
UTEL,10097987,Activo,4868,0,200
UTEL,10098512,Activo,3727.75,7252,200
UTEL,10195406,Activo,-3967,0,200
UTEL,10196811,Activo,1712,-27448,200
UTEL,10197269,Activo,3577,1076090,200
UTEL,10200312,Activo,2312,0,-1878
UTEL,10204800,Activo,3356,3851714,200
UTEL,10212356,Activo,13086,60655.2,-1878
UTEL,10215694,Activo,-16500,606569,695
UTEL,10216702,Activo,6554,1071098,400
UTEL,10218539,Activo,-141.6,0,400
UTEL,10218758,Activo,1577,-0.6,400
UTEL,10218761,Activo,3577,776090,-36
UTEL,10218813,Activo,3577,234022,-36
UTEL,10218817,Activo,3916,4409,-30
UTEL,10218818,Activo,3577,5677,200
UTEL,10218826,Activo,3577,0,400
UTEL,10218877,Activo,3577,732,200
UTEL,10219260,Activo,3577,1251,400
UTEL,10219302,Activo,3577,1532,864
UTEL,10219574,Activo,3577,0,200
UTEL,10220935,Activo,3577,803381,650
UTEL,10221175,Activo,2551,639003,400
UTEL,10221425,Activo,600,0,0
UTEL,10221709,Activo,3577,0,200
UTEL,10221719,Activo,3573,523525,223
UTEL,10221721,Activo,3741,1106941,200
UTEL,10221878,Activo,3428,0,200
UTEL,10221960,Activo,1702,523525,190
UTEL,10221986,Activo,3577.25,1643869,190
UTEL,10222041,Activo,3577,1083697,438
UTEL,10222062,Activo,3577,0,200
UTEL,10222156,Activo,3577,523525,179
UTEL,10222264,Activo,3577,0,239
UTEL,10222293,Activo,3577,0,239
UTEL,10222351,Activo,599.2,0,265649
UTEL,10222575,Activo,3643,523524.5,3825128
UTEL,10222630,Activo,3577,0,3272711
UTEL,10222725,Activo,3577,560172,1328250
UTEL,10223151,Activo,9947,0,-431681
UTEL,10223166,Activo,3775,0,5305015
UTEL,10223403,Activo,3577,1083697,606569
UTEL,10223410,Activo,3775,0,4307841
UTEL,10223916,Activo,3577,1083697,606569
UTEL,10226729,Activo,3308,1439003,884069
UTEL,10227807,Activo,1150,1439003,277500
UTEL,10229485,Activo,644,0,444569
UTEL,10230159,Activo,4390,0,4341395
UTEL,10230305,Activo,2312,291491,1213138
UTEL,10232772,Activo,3035,296420,1597089
UTEL,10234195,Activo,3750,0,3244000
UTEL,10234255,Activo,3124,0,4170706
UTEL,10235589,Activo,3575,1374739,1255598
UTEL,10235882,Activo,3575,664125,606569
UTEL,10238094,Activo,3575,2450389,1595940
UTEL,10238203,Activo,1796,0,138296.6
UTEL,10238878,Activo,3575,1897972,1862167
UTEL,10238956,Activo,2975,710614,1439196
UTEL,10241821,Activo,-10358.6,2495083,1039700
UTEL,10242844,Activo,3575,710614,5703073
UTEL,10243051,Activo,3257,2495083,1213138
UTEL,10243608,Activo,7530,664125,3107312
UTEL,10244130,Activo,3350,710614,1255598
UTEL,10244308,Activo,-5608,0,649029
UTEL,10244967,Activo,-1023,664125,1753656
UTEL,10245007,Activo,3620,710614,519850
UTEL,10245300,Activo,3575,0,649029
UTEL,10246241,Activo,7674,664125,606569
UTEL,10246271,Activo,7494,1374739,606569
UTEL,10246610,Activo,7431,-1759931,4783366
UTEL,10246892,Activo,3900,0,606569
UTEL,10247123,Activo,3575,664125,606569
UTEL,10247485,Activo,3575,664125,606569
UTEL,10248406,Activo,3574,2850389,1234167
UTEL,10248690,Activo,2310,747261,1799117
UTEL,10249352,Activo,4025,2518327,636897
UTEL,10249475,Activo,5891,0,606569
UTEL,10249714,Activo,3900,664125,348494
UTEL,10249804,Activo,3575,1374739,1862167
UTEL,10249807,Activo,3575,1374739,606569
UTEL,10250000,Activo,3575,-1095806,-1654468.4
UTEL,10250029,Activo,3350,664125,606569
UTEL,10250265,Activo,2488,2095083,-1176742.8
UTEL,10251085,Activo,3575,1934911,606569
UTEL,10251221,Activo,3575,710614,2500743
UTEL,20090827,Activo,27824,0,3245145
UTEL,20249371,Activo,2975,664125,3358725
UTEL,10313187,Activo,0,1187650,606569
UTEL,10317558,Activo,0,-66412,606569
UTEL,10322375,Activo,0,2553656,3841872
UTEL,10323258,Activo,0,664125,3407312
UTEL,10041737,Activo,3130,140817,1255598
UTEL,10086746,Activo,3350,140817,8015402
UTEL,10288482,Activo,3775,140817,606569
UTEL,10290147,Activo,3330,1092,600
UTEL,10293082,Activo,3775,0,3004
UTEL,10293675,Activo,6958,0,3004
UTEL,10295090,Activo,4100,200,3874
UTEL,10295136,Activo,9098,664,2977
UTEL,10295588,Activo,800,1060,2975
UTEL,10295715,Activo,2800,239,255
UTEL,10296789,Activo,3330,80,3405
UTEL,10297160,Activo,4100,239,5605
UTEL,10297950,Activo,4131,572,3330
UTEL,10297951,Activo,4100,200,6600
UTEL,10298621,Activo,3550,0,4606
UTEL,10298668,Activo,3330,200,4443
UTEL,10299082,Activo,3330,0,8177
UTEL,10299978,Activo,3775,-200,3775
UTEL,10300403,Activo,6946,236,3550
UTEL,10305223,Activo,800,922938,3330
UTEL,10305510,Activo,800,4049417,6037
UTEL,10305513,Activo,800,1123612,3327
UTEL,10305941,Activo,3330,606569,4074
UTEL,10306442,Activo,799,242535,3507
UTEL,10306961,Activo,800,55598,8380
UTEL,10283934,Activo,0,72789,9236
UTEL,10288070,Activo,800,0,4993
UTEL,10290259,Activo,0,-0.6,3880
UTEL,10237586,Activo,3775,-30328,3550
UTEL,10243561,Activo,0,0,3330
UTEL,10264177,Activo,4049,242627,7565
UTEL,10266022,Activo,3699,30328,9880
UTEL,10266072,Activo,3699,0,900
UTEL,10268101,Activo,3575,0,4100
UTEL,10268103,Activo,3575,3349417,3967
UTEL,10268354,Activo,5837,3916311,3635
UTEL,10269132,Activo,3699,0,4199
UTEL,10269728,Activo,3130,3052243,3405
UTEL,10270240,Activo,3699,1752243,3635
UTEL,10270473,Activo,3699,0,4199
UTEL,10270654,Activo,10466,606569,6192
UTEL,10270793,Activo,3330,156139,3635
UTEL,10270847,Activo,2310,3085797,3635
UTEL,10270868,Activo,6758,0,8386
UTEL,10271190,Activo,3699,-3549535,3635
UTEL,10271201,Activo,3699,606569,4199
UTEL,10271469,Activo,3899,92500,4199
UTEL,10271495,Activo,3330,2073820,2683
UTEL,10271534,Activo,3899,2454664,10083
UTEL,10271577,Activo,4074,2795967,6192
UTEL,10273253,Activo,0,0,3635
UTEL,10273260,Activo,0,1869261,4199
UTEL,10273617,Activo,3899,2795967,3833
UTEL,10273783,Activo,3899,33206,3999
UTEL,10276292,Activo,3899,1631842,2835
UTEL,10276743,Activo,3899,3356139,5837
UTEL,10277619,Activo,2510,3347829,2530
UTEL,10563826,Activo,3130,664125,3300
UTEL,20076670,Activo,5693,0,6211
UTEL,20268780,Activo,3099,-200,2530
UTEL,10023820,Activo,1823.39,0,2530
UTEL,10039532,Activo,11016,292,3274
UTEL,10085117,Activo,10258,250,2750
UTEL,10230132,Activo,2835,-1252,3300
UTEL,10254652,Activo,13124,-288,3274
UTEL,10255208,Activo,13824,0,3183
UTEL,10258135,Activo,2975,11,2975
UTEL,10258291,Activo,0,-1228,2530
UTEL,10258627,Activo,2975,-3119284,5237
UTEL,10258700,Activo,2975,5347475,2530
UTEL,10259549,Activo,2975,1247087,2530
UTEL,10259898,Activo,2975,0,2975
UTEL,10259922,Activo,0,0,800
UTEL,10260054,Activo,16635,0,3775
UTEL,10260162,Activo,2975,0,3330
UTEL,10260172,Activo,0,2586274,3099
UTEL,10260608,Activo,1710,3151714,3606
UTEL,10261195,Activo,3150,452,6521
UTEL,10261233,Activo,0,131150,3080
UTEL,10261291,Activo,2975,63557,2975
UTEL,10261655,Activo,0,-6140,600
UTEL,10261695,Activo,8750,0,3099
UTEL,10261752,Activo,2530,0,3099
UTEL,10262331,Activo,11013,0,15876
UTEL,10262354,Activo,2975,3307,3150
UTEL,10262401,Activo,3150,0,2975
UTEL,10262551,Activo,2975,0,3498
UTEL,10262594,Activo,3099,0,2530
UTEL,10262806,Activo,2404,0,1710
UTEL,10263589,Activo,3150,4116,3099
UTEL,10263722,Activo,0,0,3099
UTEL,10264039,Activo,2510,8826,2975
UTEL,10040973,Activo,6491.73,0,3874
UTEL,10057609,Activo,0,0,2975
UTEL,10079540,Activo,20000,4709,2970
UTEL,10095487,Activo,280,0,-796
UTEL,10096462,Activo,4167,7166,17988
UTEL,10098372,Activo,3958,9306,3577
UTEL,10187061,Activo,3748,0,15689
UTEL,10187488,Activo,600,4331,3577
UTEL,10193267,Activo,20997,6071,2235
UTEL,10198486,Activo,3185,47,4043
UTEL,10201870,Activo,0,0,2312
UTEL,10206672,Activo,6112,0,3724
UTEL,10207232,Activo,2959,0,2240
UTEL,10207923,Activo,2977,1033,4065
UTEL,10208012,Activo,0,0,3577
UTEL,10210539,Activo,23682,9306,2312
UTEL,10210710,Activo,3654,0,0
UTEL,10215474,Activo,9582,1836,-104
UTEL,10224478,Activo,3577,0,0
UTEL,10226482,Activo,0,-3277.4,6720
UTEL,10226587,Activo,0,0,-1041.8
UTEL,10226604,Activo,0,187,4558
UTEL,10226645,Activo,0,0,8410
UTEL,10226651,Activo,0,0,3724
UTEL,10227663,Activo,0,-176,3724
UTEL,10227847,Activo,0,0,3943
UTEL,10229069,Activo,0,3743,7225
UTEL,10233546,Activo,1000,0,4065
UTEL,10236099,Activo,-5006,0,4212
UTEL,10239446,Activo,0,0,2396
UTEL,10239800,Activo,0,0,7067
UTEL,10239822,Activo,0,-1,2396
UTEL,10241063,Activo,0,0,3488
UTEL,10241114,Activo,0,0,4065
UTEL,10241669,Activo,0,0,3724
UTEL,10241679,Activo,0,0,3295
UTEL,10242743,Activo,0,0,4065
UTEL,10243550,Activo,0,-7103.5,3574
UTEL,10243591,Activo,0,0,3724
UTEL,10245448,Activo,0,-217,3465
UTEL,10245483,Activo,0,0,3465
UTEL,10248156,Activo,0,4116,3124
UTEL,10248168,Activo,-2500,0,13433
UTEL,10248173,Activo,0,1500,3574.4
UTEL,10248180,Activo,799,0,2670
UTEL,10248283,Activo,0,-126,4830
UTEL,10248291,Activo,0,0,2835
UTEL,10248294,Activo,0,0,1218
UTEL,10248297,Activo,0,-66,3033
UTEL,10249766,Activo,0,0,3125
UTEL,20248227,Activo,3183,0,3300
UTEL,10226964,Activo,3082,-137,2975
UTEL,10305720,Activo,8177,0,3300
UTEL,10301469,Activo,3330,0,12880
UTEL,10301160,Activo,3505,0,3130
UTEL,10300708,Activo,6487,9096,3678
UTEL,10299989,Activo,3507,0,8633
